dataset,estimators,max_depth,accuracy,f1,backend,nodes,threads,train_time,predict_time
susy20000,32,0,0.75625,0.748527,mpi,8,16,431.658,15.2789
susy20000,32,0,0.75625,0.748527,mpi,8,16,435.919,23.0799
susy20000,32,0,0.75625,0.748527,mpi,8,16,431.702,12.8416
susy20000,32,0,0.75625,0.748527,mpi,8,16,429.491,19.4255
susy20000,32,0,0.75625,0.748527,mpi,8,16,427.419,47.155
susy20000,32,0,0.75625,0.748527,mpi,8,32,443.624,11.4839
susy20000,32,0,0.75625,0.748527,mpi,8,32,428.642,27.3298
susy20000,32,0,0.75625,0.748527,mpi,8,32,431.186,24.8508
susy20000,32,0,0.75625,0.748527,mpi,8,32,429.937,19.9935
susy20000,32,0,0.75625,0.748527,mpi,8,32,437.268,13.4656
susy20000,64,0,0.78175,0.777497,mpi,2,8,1779.31,18.0177
susy20000,64,0,0.78175,0.777497,mpi,2,8,1778.79,23.0066
susy20000,64,0,0.78175,0.777497,mpi,2,8,1782.74,28.617
susy20000,64,0,0.78175,0.777497,mpi,2,8,1783.6,13.9228
susy20000,64,0,0.78175,0.777497,mpi,2,8,1780.82,19.5303
susy20000,64,0,0.78175,0.777497,mpi,2,16,904.525,12.7051
susy20000,64,0,0.78175,0.777497,mpi,2,16,903.344,13.3184
susy20000,64,0,0.78175,0.777497,mpi,2,16,903.938,14.5802
susy20000,64,0,0.78175,0.777497,mpi,2,16,904.371,12.4516
susy20000,64,0,0.78175,0.777497,mpi,2,16,905.042,12.3818
susy20000,64,0,0.78175,0.777497,mpi,2,32,679.838,12.4016
susy20000,64,0,0.78175,0.777497,mpi,2,32,678.161,16.9589
susy20000,64,0,0.78175,0.777497,mpi,2,32,677.469,16.4092
susy20000,64,0,0.78175,0.777497,mpi,2,32,679.072,12.3411
susy20000,64,0,0.78175,0.777497,mpi,2,32,676.776,16.9008
susy20000,64,0,0.778,0.773399,mpi,4,8,910.589,16.9775
susy20000,64,0,0.778,0.773399,mpi,4,8,911.099,17.1378
susy20000,64,0,0.778,0.773399,mpi,4,8,915.479,13.6644
susy20000,64,0,0.778,0.773399,mpi,4,8,909.478,16.7328
susy20000,64,0,0.778,0.773399,mpi,4,8,910.059,16.5126
susy20000,64,0,0.778,0.773399,mpi,4,16,460.492,16.5913
susy20000,64,0,0.778,0.773399,mpi,4,16,460.485,18.2185
susy20000,64,0,0.778,0.773399,mpi,4,16,467.621,13.4451
susy20000,64,0,0.778,0.773399,mpi,4,16,462.172,13.3825
susy20000,64,0,0.778,0.773399,mpi,4,16,461.316,21.8989
susy20000,64,0,0.778,0.773399,mpi,4,32,462.905,18.7984
susy20000,64,0,0.778,0.773399,mpi,4,32,461.693,18.5714
susy20000,64,0,0.778,0.773399,mpi,4,32,462.547,16.4293
susy20000,64,0,0.778,0.773399,mpi,4,32,463.153,16.3548
susy20000,64,0,0.778,0.773399,mpi,4,32,462.681,15.0572
susy20000,64,0,0.772,0.76635,mpi,8,8,461.753,16.9042
susy20000,64,0,0.772,0.76635,mpi,8,8,461.271,15.9811
susy20000,64,0,0.772,0.76635,mpi,8,8,460.414,18.4966
susy20000,64,0,0.772,0.76635,mpi,8,8,461.537,14.0725
susy20000,64,0,0.772,0.76635,mpi,8,8,464.083,12.7966
susy20000,64,0,0.772,0.76635,mpi,8,16,462.153,13.6896
susy20000,64,0,0.772,0.76635,mpi,8,16,461.78,15.6096
susy20000,64,0,0.772,0.76635,mpi,8,16,460.439,26.3734
susy20000,64,0,0.772,0.76635,mpi,8,16,461.537,20.5383
susy20000,64,0,0.772,0.76635,mpi,8,16,460.288,22.1231
susy20000,64,0,0.772,0.76635,mpi,8,32,463.707,15.7111
susy20000,64,0,0.772,0.76635,mpi,8,32,465.578,18.0067
susy20000,64,0,0.772,0.76635,mpi,8,32,462.58,18.613
susy20000,64,0,0.772,0.76635,mpi,8,32,462.467,17.7192
susy20000,64,0,0.772,0.76635,mpi,8,32,464.479,13.8577
susy20000,128,0,0.784,0.780515,mpi,2,8,3526.36,18.7369
susy20000,128,0,0.784,0.780515,mpi,2,8,3528.36,20.3811
susy20000,128,0,0.784,0.780515,mpi,2,8,3527.85,18.707
susy20000,128,0,0.784,0.780515,mpi,2,8,3524.41,21.9095
susy20000,128,0,0.784,0.780515,mpi,2,8,3523.13,16.2278
susy20000,128,0,0.784,0.780515,mpi,2,16,1798.28,14.8873
susy20000,128,0,0.784,0.780515,mpi,2,16,1800.35,14.477
susy20000,128,0,0.784,0.780515,mpi,2,16,1805.23,14.9674
susy20000,128,0,0.784,0.780515,mpi,2,16,1798.76,17.7377
susy20000,128,0,0.784,0.780515,mpi,2,16,1799.76,15.8731
susy20000,128,0,0.784,0.780515,mpi,2,32,1305.73,17.0173
susy20000,128,0,0.784,0.780515,mpi,2,32,1290.33,35.7179
susy20000,128,0,0.784,0.780515,mpi,2,32,1296.04,19.0281
susy20000,128,0,0.784,0.780515,mpi,2,32,1299.99,22.1074
susy20000,128,0,0.784,0.780515,mpi,2,32,1300.21,18.4353
susy20000,128,0,0.78175,0.777497,mpi,4,8,1781.3,19.8599
susy20000,128,0,0.78175,0.777497,mpi,4,8,1781.61,17.0272
susy20000,128,0,0.78175,0.777497,mpi,4,8,1786.56,16.168
susy20000,128,0,0.78175,0.777497,mpi,4,8,1788.67,18.5363
susy20000,128,0,0.78175,0.777497,mpi,4,8,1782.9,19.6001
susy20000,128,0,0.78175,0.777497,mpi,4,16,903.935,19.0402
susy20000,128,0,0.78175,0.777497,mpi,4,16,904.712,15.3892
susy20000,128,0,0.78175,0.777497,mpi,4,16,904.461,17.8895
susy20000,128,0,0.78175,0.777497,mpi,4,16,903.148,20.182
susy20000,128,0,0.78175,0.777497,mpi,4,16,916.381,3.93363
susy20000,128,0,0.78175,0.777497,mpi,4,32,682.728,15.8616
susy20000,128,0,0.78175,0.777497,mpi,4,32,677.656,20.3268
susy20000,128,0,0.78175,0.777497,mpi,4,32,679.428,23.4315
susy20000,128,0,0.78175,0.777497,mpi,4,32,679.789,18.2326
susy20000,128,0,0.78175,0.777497,mpi,4,32,676.666,22.9641
susy20000,128,0,0.778,0.773399,mpi,8,8,913.258,15.6257
susy20000,128,0,0.778,0.773399,mpi,8,8,909.501,15.8391
susy20000,128,0,0.778,0.773399,mpi,8,8,910.347,17.4322
susy20000,128,0,0.778,0.773399,mpi,8,8,909.505,14.5565
susy20000,128,0,0.778,0.773399,mpi,8,8,910.326,14.7285
susy20000,128,0,0.778,0.773399,mpi,8,16,461.428,17.195
susy20000,128,0,0.778,0.773399,mpi,8,16,473.254,14.8252
susy20000,128,0,0.778,0.773399,mpi,8,16,459.655,55.0095
susy20000,128,0,0.778,0.773399,mpi,8,16,483.972,2.90351
susy20000,128,0,0.778,0.773399,mpi,8,16,460.059,15.167
susy20000,128,0,0.778,0.773399,mpi,8,32,462.077,19.9572
susy20000,128,0,0.778,0.773399,mpi,8,32,462.292,20.4193
susy20000,128,0,0.778,0.773399,mpi,8,32,463.459,67.1344
susy20000,128,0,0.778,0.773399,mpi,8,32,462.231,20.7502
susy20000,128,0,0.778,0.773399,mpi,8,32,462.876,16.1132
susy20000,256,0,0.787,0.783508,mpi,2,8,7099.21,20.6191
susy20000,256,0,0.787,0.783508,mpi,2,8,7087.52,31.5985
susy20000,256,0,0.787,0.783508,mpi,2,8,7087.21,40.1222
susy20000,256,0,0.787,0.783508,mpi,2,8,7092.96,20.181
susy20000,256,0,0.787,0.783508,mpi,2,8,7084.17,25.7798
susy20000,256,0,0.787,0.783508,mpi,2,16,3583.02,16.7905
susy20000,256,0,0.787,0.783508,mpi,2,16,3560.76,23.9707
susy20000,256,0,0.787,0.783508,mpi,2,16,3557.26,17.841
susy20000,256,0,0.787,0.783508,mpi,2,16,3561.97,16.6045
susy20000,256,0,0.787,0.783508,mpi,2,16,3556.32,83.0145
susy20000,256,0,0.787,0.783508,mpi,2,32,2590.02,15.8726
susy20000,256,0,0.787,0.783508,mpi,2,32,2592.15,15.2691
susy20000,256,0,0.787,0.783508,mpi,2,32,2585.66,27.234
susy20000,256,0,0.787,0.783508,mpi,2,32,2572.2,16.8477
susy20000,256,0,0.787,0.783508,mpi,2,32,2575.66,15.7712
susy20000,256,0,0.784,0.780515,mpi,4,8,3533.64,19.8377
susy20000,256,0,0.784,0.780515,mpi,4,8,3524.95,28.2738
susy20000,256,0,0.784,0.780515,mpi,4,8,3530.71,24.0185
susy20000,256,0,0.784,0.780515,mpi,4,8,3528.1,21.1315
susy20000,256,0,0.784,0.780515,mpi,4,8,3557.3,7.62786
susy20000,256,0,0.784,0.780515,mpi,4,16,1799.24,18.6389
susy20000,256,0,0.784,0.780515,mpi,4,16,1798.07,16.7997
susy20000,256,0,0.784,0.780515,mpi,4,16,1839.76,5.67625
susy20000,256,0,0.784,0.780515,mpi,4,16,1799.34,76.1772
susy20000,256,0,0.784,0.780515,mpi,4,16,1797.66,19.5811
susy20000,256,0,0.784,0.780515,mpi,4,32,1305.68,24.2372
susy20000,256,0,0.784,0.780515,mpi,4,32,1298.17,23.3058
susy20000,256,0,0.784,0.780515,mpi,4,32,1300.66,28.0243
susy20000,256,0,0.784,0.780515,mpi,4,32,1299.4,24.6422
susy20000,256,0,0.784,0.780515,mpi,4,32,1307.06,15.6095
susy20000,256,0,0.78175,0.777497,mpi,8,8,1782.34,25.2057
susy20000,256,0,0.78175,0.777497,mpi,8,8,1780.17,20.7492
susy20000,256,0,0.78175,0.777497,mpi,8,8,1783.19,18.2133
susy20000,256,0,0.78175,0.777497,mpi,8,8,1781.73,23.8973
susy20000,256,0,0.78175,0.777497,mpi,8,8,1781.9,23.7471
susy20000,256,0,0.78175,0.777497,mpi,8,16,903.672,21.2479
susy20000,256,0,0.78175,0.777497,mpi,8,16,907.147,20.3808
susy20000,256,0,0.78175,0.777497,mpi,8,16,906.323,14.2752
susy20000,256,0,0.78175,0.777497,mpi,8,16,916.184,13.7438
susy20000,256,0,0.78175,0.777497,mpi,8,16,925.211,3.39278
susy20000,256,0,0.78175,0.777497,mpi,8,32,672.874,31.7745
susy20000,256,0,0.78175,0.777497,mpi,8,32,683.667,18.3734
susy20000,256,0,0.78175,0.777497,mpi,8,32,678.721,20.0606
susy20000,256,0,0.78175,0.777497,mpi,8,32,676.414,25.038
susy20000,256,0,0.78175,0.777497,mpi,8,32,679.551,15.6122
susy20000,8,0,0.77125,0.763301532312154,joblib,1,1,4760.934371501207,8.363103494048119
susy20000,8,0,0.7695,0.7611475693526943,joblib,1,1,4784.906702116132,7.492478936910629
susy20000,8,0,0.76625,0.7578966945195516,joblib,1,1,4655.084151774645,7.407568395137787
susy20000,8,0,0.7755,0.7674548686353071,joblib,1,1,4704.174613580108,7.437011227011681
susy20000,8,0,0.76625,0.7584453543002766,joblib,1,1,4750.291990116239,7.487263530492783
susy20000,8,0,0.7745,0.7666865664229378,joblib,1,2,2484.6664760261774,13.994630426168442
susy20000,8,0,0.775,0.7663881321018008,joblib,1,2,2706.970291212201,14.015207067131996
susy20000,8,0,0.76675,0.7588270931782382,joblib,1,2,2504.949254915118,14.606129378080368
susy20000,8,0,0.77825,0.7697395597365868,joblib,1,2,2504.115296527744,14.117848128080368
susy20000,8,0,0.76475,0.7571192797928468,joblib,1,2,2486.234799027443,13.90990987420082
susy20000,8,0,0.77475,0.7663828711195102,joblib,1,4,1334.7976095974443,15.062481164932253
susy20000,8,0,0.77325,0.7651919604264317,joblib,1,4,1315.8861622214315,14.97524417936802
susy20000,8,0,0.77625,0.7683871939856236,joblib,1,4,1337.2696749866009,15.36218263208866
susy20000,8,0,0.776,0.7682385404822087,joblib,1,4,1335.1731579750776,15.06209559738636
susy20000,8,0,0.7695,0.7614680940291738,joblib,1,4,1798.8169379532335,14.685934409499168
susy20000,8,0,0.77525,0.7672183191155901,joblib,1,8,1157.4653517454865,16.2467323243618
susy20000,8,0,0.774,0.7660358001459171,joblib,1,8,730.8314312249422,16.10579714179039
susy20000,8,0,0.77175,0.7639081959735228,joblib,1,8,701.4470212161541,15.018191188573836
susy20000,8,0,0.7735,0.7651094755770892,joblib,1,8,1247.9989305138588,16.745010390877724
susy20000,8,0,0.76625,0.7578966945195516,joblib,1,8,751.3604685664177,15.01372642815113
susy20000,8,0,0.7725,0.764750347122496,joblib,1,16,714.6461941301823,15.48263244330883
susy20000,8,0,0.7715,0.7635377851872721,joblib,1,16,715.9315682947636,15.231337398290634
susy20000,8,0,0.7715,0.763848697809012,joblib,1,16,976.9606031477452,15.533855184912682
susy20000,8,0,0.76375,0.7552129126354238,joblib,1,16,716.4898924529552,15.964822843670843
susy20000,8,0,0.7755,0.767046042649252,joblib,1,16,766.0094257444143,15.238827094435692
susy20000,8,0,0.77875,0.7707992405296868,joblib,1,32,709.6192091703415,15.85575006902218
susy20000,8,0,0.77875,0.7698874301008694,joblib,1,32,719.4194439798594,15.811735764145851
susy20000,8,0,0.77625,0.7684752693107955,joblib,1,32,1052.475167438388,16.603216528892517
susy20000,8,0,0.77075,0.7628738397674922,joblib,1,32,710.7454165816307,15.846841037273409
susy20000,8,0,0.7775,0.769570876244285,joblib,1,32,820.6231631338596,15.845321118831636
susy20000,16,0,0.77675,0.7700455486206563,joblib,1,1,9447.563584893942,13.31382617354393
susy20000,16,0,0.781,0.7741219571249438,joblib,1,1,9487.383153289557,12.698320671916008
susy20000,16,0,0.78325,0.7765028299652477,joblib,1,1,9603.362150490284,12.809671461582184
susy20000,16,0,0.77975,0.7728531252451385,joblib,1,1,9377.036375924945,12.680420652031898
susy20000,16,0,0.77575,0.768810723831845,joblib,1,1,9496.343171223998,13.001302257180214
susy20000,16,0,0.7825,0.7754244671171084,joblib,1,2,5070.374201983213,14.414552599191666
susy20000,16,0,0.777,0.7702828405402371,joblib,1,2,5053.313823416829,14.3209807574749
susy20000,16,0,0.77825,0.7711407004139528,joblib,1,2,5000.196374952793,13.910220935940742
susy20000,16,0,0.78275,0.7759872655591699,joblib,1,2,4894.201511517167,13.880521059036257
susy20000,16,0,0.77675,0.7701662839214651,joblib,1,2,5020.1537273824215,13.903195038437843
susy20000,16,0,0.77425,0.7670969505369247,joblib,1,4,2641.6845489293337,14.87281359732151
susy20000,16,0,0.778,0.7706514428813618,joblib,1,4,2743.4531543403864,15.03310725092888
susy20000,16,0,0.77675,0.769676164816693,joblib,1,4,3569.3636126816277,14.700226485729218
susy20000,16,0,0.7815,0.7750759440376596,joblib,1,4,2683.74034948647,14.901507645845411
susy20000,16,0,0.77725,0.7703160570923134,joblib,1,4,2583.7244614958763,15.237914398312569
susy20000,16,0,0.7815,0.7748786753181256,joblib,1,8,1809.159630909562,16.833271831274033
susy20000,16,0,0.77925,0.7722553790964612,joblib,1,8,1393.6024829745293,16.61059446632862
susy20000,16,0,0.775,0.7680995110764692,joblib,1,8,1785.974770784378,16.924621537327766
susy20000,16,0,0.772,0.7652966372566883,joblib,1,8,1736.0176239162683,16.684405505657196
susy20000,16,0,0.78075,0.7742053272996122,joblib,1,8,1395.8093021064997,18.88071559369564
susy20000,16,0,0.7825,0.775300400120253,joblib,1,16,1210.368258878589,22.36572280526161
susy20000,16,0,0.779,0.7723430841228358,joblib,1,16,1015.3262875974178,19.64812353253365
susy20000,16,0,0.78075,0.7744405234445864,joblib,1,16,1289.2696876078844,18.902422860264775
susy20000,16,0,0.78025,0.7734094435287806,joblib,1,16,1154.03326228261,19.53032612800598
susy20000,16,0,0.7815,0.7748786753181256,joblib,1,16,982.3920484632254,17.75961183011532
susy20000,16,0,0.7805,0.773565441650548,joblib,1,32,1015.8589109778404,19.1391222178936
susy20000,16,0,0.77675,0.7692099595594082,joblib,1,32,1074.323771521449,18.55006627738476
susy20000,16,0,0.7775,0.7701773327194399,joblib,1,32,1121.190411970019,20.450422540307045
susy20000,16,0,0.78275,0.7755794115415842,joblib,1,32,1020.794155076146,18.65680515766144
susy20000,16,0,0.776,0.7684562466292424,joblib,1,32,1030.2990656346085,18.561355769634247
susy20000,32,0,0.78325,0.7773153282373988,joblib,1,1,19065.566904842854,24.53615516424179
susy20000,32,0,0.787,0.7801512157095891,joblib,1,1,19082.41892233491,33.11680443584919
susy20000,32,0,0.785,0.7787555979978925,joblib,1,1,18900.600407272577,24.48190748691559
susy20000,32,0,0.77725,0.7706410062604581,joblib,1,1,19069.5591121912,25.02409927546978
susy20000,32,0,0.78075,0.7745178857516579,joblib,1,1,19090.53925983608,24.58931691944599
susy20000,32,0,0.7805,0.7736874840672638,joblib,1,2,10042.513431981206,24.125317111611366
susy20000,32,0,0.78525,0.7789554099151623,joblib,1,2,9929.850522428753,24.1168849170208
susy20000,32,0,0.77925,0.7723783147166249,joblib,1,2,9990.777162835002,24.288607761263847
susy20000,32,0,0.7845,0.777691811734365,joblib,1,2,9970.65182030201,24.273188784718517
susy20000,32,0,0.786,0.7797082472496987,joblib,1,2,9954.047121107578,24.12106655538082
susy20000,32,0,0.78425,0.7775737510221652,joblib,1,4,5221.344243735075,25.14329552650452
susy20000,32,0,0.7865,0.7800689975575812,joblib,1,4,5212.138459086418,15.49357920885086
susy20000,32,0,0.78975,0.7837366766460232,joblib,1,4,5286.906449124217,15.271266922354698
susy20000,32,0,0.78125,0.774877209990229,joblib,1,4,5297.114938497543,15.52102155983448
susy20000,32,0,0.785,0.7782874302378822,joblib,1,4,5195.932047441602,16.0454623401165
susy20000,32,0,0.78,0.77368839566675,joblib,1,8,2834.7354978322983,26.99483558535576
susy20000,32,0,0.786,0.7798226492016642,joblib,1,8,3245.5211263149977,26.62790566682816
susy20000,32,0,0.77975,0.7730555792939877,joblib,1,8,2742.454703897238,27.19624899327755
susy20000,32,0,0.78325,0.7769740354175264,joblib,1,8,3177.344899624586,28.71895208954811
susy20000,32,0,0.7845,0.778164146179019,joblib,1,8,2665.133530274033,27.329320088028908
susy20000,32,0,0.78125,0.774798990404571,joblib,1,16,1782.3665756732223,29.769619926810265
susy20000,32,0,0.77925,0.7723374683217449,joblib,1,16,2005.4212175309656,30.257636681199077
susy20000,32,0,0.787,0.7808892194409898,joblib,1,16,1906.3618034124372,32.76357613503933
susy20000,32,0,0.78125,0.7747202524368992,joblib,1,16,1923.5620889812708,29.365647584199905
susy20000,32,0,0.78275,0.7765747351404684,joblib,1,16,1730.1897704601288,30.61830624938011
susy20000,32,0,0.78325,0.7768190262938464,joblib,1,32,1239.3194790929556,35.228267312049866
susy20000,32,0,0.784,0.7770547539590199,joblib,1,32,1205.5012118071318,35.37911921739578
susy20000,32,0,0.7835,0.7764569983027769,joblib,1,32,1292.446605861187,37.14727982878685
susy20000,32,0,0.78675,0.779993021935766,joblib,1,32,1442.9636113345623,37.49009966850281
susy20000,32,0,0.78575,0.7788811502308428,joblib,1,32,1484.2802360653875,34.98955816030502
susy20000,64,0,0.78775,0.781375891129829,joblib,1,1,38309.25286374986,45.90956121683121
susy20000,64,0,0.78425,0.7778486962994111,joblib,1,1,38303.31096984446,45.302849262952805
susy20000,64,0,0.7845,0.7782026748963252,joblib,1,1,38004.01860661805,47.1260379999876
susy20000,64,0,0.78175,0.7753137355693606,joblib,1,1,38236.78880929947,45.67611217498779
susy20000,64,0,0.78825,0.7817364565635255,joblib,1,1,38065.65025821328,47.27940447628498
susy20000,64,0,0.78575,0.7797724602377828,joblib,1,2,19863.22195082903,34.565269947052
susy20000,64,0,0.78775,0.7815665728933765,joblib,1,2,20052.206920459867,34.52939912676811
susy20000,64,0,0.7855,0.7792701198630136,joblib,1,2,19946.816995739937,34.525975584983826
susy20000,64,0,0.78475,0.7788192454229745,joblib,1,2,20013.29911313951,34.48261693120003
susy20000,64,0,0.786,0.7798982852379375,joblib,1,2,19972.620325163007,34.34788063168526
susy20000,64,0,0.78925,0.7833333622479202,joblib,1,4,10152.098592370749,35.287827253341675
susy20000,64,0,0.78825,0.782193775409253,joblib,1,4,12303.867498412728,24.99745786190033
susy20000,64,0,0.78875,0.7826332871139675,joblib,1,4,10462.057191878555,24.985261261463165
susy20000,64,0,0.78175,0.7755078700499147,joblib,1,4,10475.657707080243,25.176523253321648
susy20000,64,0,0.79,0.7837881803690478,joblib,1,4,10444.351872429252,25.368954986333847
susy20000,64,0,0.78675,0.7802683418135885,joblib,1,8,5494.487024843693,37.27799467742443
susy20000,64,0,0.78575,0.7797351025462249,joblib,1,8,5309.231968596578,37.96041198074818
susy20000,64,0,0.78775,0.7817912509471937,joblib,1,8,5684.372963383794,37.35306300222874
susy20000,64,0,0.787,0.7807757297119131,joblib,1,8,5801.025621592999,37.27020137012005
susy20000,64,0,0.787,0.7807757297119131,joblib,1,8,5556.347010657191,36.85341402888298
susy20000,64,0,0.78675,0.7805753774061708,joblib,1,16,3439.299752935767,42.57810115814209
susy20000,64,0,0.78725,0.7812026462652918,joblib,1,16,3240.0907538831234,40.54784961044789
susy20000,64,0,0.7845,0.7779302896901947,joblib,1,16,3353.546749800444,42.93714463710785
susy20000,64,0,0.78825,0.7823422098266068,joblib,1,16,3543.709645047784,42.50072129070759
susy20000,64,0,0.789,0.7828717729188619,joblib,1,16,3060.376258566976,42.87024773657322
susy20000,64,0,0.789,0.7830579016918142,joblib,1,32,2501.0774191468954,47.883108258247375
susy20000,64,0,0.78525,0.7790319451253231,joblib,1,32,2773.6536767333746,51.0360561311245
susy20000,64,0,0.78775,0.781528688030236,joblib,1,32,2480.542099103332,46.400753781199455
susy20000,64,0,0.7845,0.778618104416235,joblib,1,32,2383.842812851072,49.16498810052872
susy20000,64,0,0.7825,0.7761053447514461,joblib,1,32,2523.3836229890585,46.741293743252754
susy20000,128,0,0.78675,0.780947842281676,joblib,1,1,76070.28267346323,90.98699688911438
susy20000,128,0,0.7885,0.7825807612243325,joblib,1,1,75807.54444003105,91.0458378493786
susy20000,128,0,0.7885,0.7823572510537409,joblib,1,1,76681.77099712193,91.89996495842934
susy20000,128,0,0.7865,0.7804874976834234,joblib,1,1,75696.92887552083,90.9333359450102
susy20000,128,0,0.78775,0.7819019040233511,joblib,1,1,76830.9630881995,91.07746370136738
susy20000,128,0,0.78525,0.7790700223932723,joblib,1,2,39980.63380271197,64.86628577113152
susy20000,128,0,0.785,0.7788697725521334,joblib,1,2,39604.61172088981,65.02256356179714
susy20000,128,0,0.788,0.7820667677520495,joblib,1,2,39805.19607104361,64.71660919487476
susy20000,128,0,0.78625,0.7803605747231628,joblib,1,2,40050.77784135938,65.31479768455029
susy20000,128,0,0.7875,0.7816999869533638,joblib,1,2,39887.3375095427,65.69758243858814
susy20000,128,0,0.7905,0.784265266192977,joblib,1,4,20815.78812561929,46.00808955729008
susy20000,128,0,0.78975,0.7838106155285802,joblib,1,4,21430.113965645432,46.10581882297993
susy20000,128,0,0.782,0.7757071847007607,joblib,1,4,20916.87073744833,45.67092284560204
susy20000,128,0,0.78525,0.7789937410075505,joblib,1,4,20828.789331018925,46.37150652706623
susy20000,128,0,0.78775,0.7814525413188875,joblib,1,4,20750.060345977545,45.93927226960659
susy20000,128,0,0.78725,0.781424849284921,joblib,1,8,10708.75073224306,57.97904171049595
susy20000,128,0,0.7875,0.7814410542666435,joblib,1,8,10952.18152180314,58.09483118355274
susy20000,128,0,0.7865,0.7802229476065918,joblib,1,8,11129.640758037567,58.75780805945397
susy20000,128,0,0.78825,0.7821188096870183,joblib,1,8,10925.11321604252,58.46780724823475
susy20000,128,0,0.788,0.7822136340428854,joblib,1,8,11743.53502318263,58.77756886184216
susy20000,128,0,0.7865,0.7804874976834234,joblib,1,16,5724.209729582071,62.5887718051672
susy20000,128,0,0.7855,0.7792318968225603,joblib,1,16,5695.01349888742,62.17336840927601
susy20000,128,0,0.7865,0.7802229476065918,joblib,1,16,6240.355143323541,64.04819525778294
susy20000,128,0,0.7875,0.7812903406750307,joblib,1,16,5926.160555332899,62.1368084102869
susy20000,128,0,0.78675,0.7806508741724826,joblib,1,16,5921.083752065897,61.034511774778366
susy20000,128,0,0.785,0.7786015858305015,joblib,1,32,4492.539830505848,70.4585313796997
susy20000,128,0,0.785,0.7790575313635542,joblib,1,32,4771.838689222932,69.40845958888531
susy20000,128,0,0.78775,0.7816794749969962,joblib,1,32,4592.591650784016,68.2988092303276
susy20000,128,0,0.7865,0.7805989904470643,joblib,1,32,4489.7575955837965,69.71478089690208
susy20000,128,0,0.78325,0.7769740354175264,joblib,1,32,4507.312839850783,70.4225804656744
susy20000,256,0,0.7905,0.7844525467651806,joblib,1,1,151668.4140022844,182.2675634175539
susy20000,256,0,0.7875,0.7812523483203784,joblib,1,1,152021.8489151448,182.596979662776
susy20000,256,0,0.79225,0.786271465202339,joblib,1,1,152397.20742963254,184.03991125524044
susy20000,256,0,0.78575,0.7796600092236841,joblib,1,1,151708.92201177776,185.4078322649002
susy20000,256,0,0.7875,0.7811759859952632,joblib,1,1,151695.64655981958,183.59371460974216
susy20000,256,0,0.78825,0.7821188096870183,joblib,1,2,79413.3470673114,105.91401346027853
susy20000,256,0,0.78825,0.7822682417987008,joblib,1,2,79648.013709113,105.54353892803192
susy20000,256,0,0.78875,0.7824441294962057,joblib,1,2,79961.51470765471,105.8673094958067
susy20000,256,0,0.78675,0.7806884339180892,joblib,1,2,80152.94038690627,105.86514696478844
susy20000,256,0,0.7875,0.7815527742797667,joblib,1,2,79859.91376638412,106.24674335122108
susy20000,256,0,0.7885,0.7824322531068983,joblib,1,4,41091.25854074955,87.16938458383083
susy20000,256,0,0.7895,0.7835350930233516,joblib,1,4,41178.48256789148,87.32213638722897
susy20000,256,0,0.788,0.7819925877479834,joblib,1,4,41090.54526872933,87.14411966502666
susy20000,256,0,0.78875,0.7826707437978055,joblib,1,4,40918.51436533034,87.31909841299057
susy20000,256,0,0.786,0.7797846417281349,joblib,1,4,41266.52409136295,86.79094724357128
susy20000,256,0,0.78775,0.7815665728933765,joblib,1,8,21248.61967936158,111.2634651362896
susy20000,256,0,0.78875,0.7824441294962057,joblib,1,8,21222.965817898512,110.44090427458286
susy20000,256,0,0.78675,0.7809111591539806,joblib,1,8,21058.585938066244,111.62800155580044
susy20000,256,0,0.7915,0.785628305700205,joblib,1,8,21283.60842913389,110.49034260213377
susy20000,256,0,0.78475,0.7787445604022531,joblib,1,8,21970.46448476613,100.102748721838
susy20000,256,0,0.78675,0.7804993767842066,joblib,1,16,11132.934188470244,106.8833153694868
susy20000,256,0,0.7885,0.7824322531068983,joblib,1,16,11176.918637007477,113.46010491251944
susy20000,256,0,0.789,0.7829465976622011,joblib,1,16,11359.670083969831,112.98835463821888
susy20000,256,0,0.7875,0.781626629836071,joblib,1,16,11378.36922518909,107.3799803853035
susy20000,256,0,0.789,0.7829092475773418,joblib,1,16,11221.830295398831,113.50145749747752
susy20000,256,0,0.787,0.7808892194409898,joblib,1,32,8308.726647868752,121.8772828578949
susy20000,256,0,0.78675,0.7808003600733124,joblib,1,32,8400.745214894414,124.87640231847764
susy20000,256,0,0.7865,0.7804125415808394,joblib,1,32,8397.762829437852,122.62854166328908
susy20000,256,0,0.78825,0.7820811392705418,joblib,1,32,8377.167409285903,122.04835936427116
susy20000,256,0,0.7895,0.783460942217504,joblib,1,32,8293.555235490203,109.31799188256264
susy100000,8,0,0.7776,0.771321,seq,1,1,22920.3,26.602
susy100000,8,0,0.7776,0.771321,seq,1,1,23185.0,26.7596
susy100000,8,0,0.7776,0.771321,seq,1,1,22969.4,26.8115
susy100000,8,0,0.7776,0.771321,seq,1,1,23048.3,26.7629
susy100000,8,0,0.7776,0.771321,seq,1,1,23065.1,26.8144
susy100000,16,0,0.786,0.780435,seq,1,1,45533.5,51.6512
susy100000,16,0,0.786,0.780435,seq,1,1,45417.7,52.1995
susy100000,16,0,0.786,0.780435,seq,1,1,45330.4,51.6332
susy100000,16,0,0.786,0.780435,seq,1,1,45787.9,52.1514
